interaction_id,user_id,product_id,action,timestamp
15318,629,196,Purchased,2024-01-11 15:17:00
15319,2025,255,Viewed,2024-01-11 15:18:00
15320,2383,29,Viewed,2024-01-11 15:19:00
15321,3937,357,Added to Cart,2024-01-11 15:20:00
15322,770,77,Purchased,2024-01-11 15:21:00
15323,3071,34,Wishlist,2024-01-11 15:22:00
15324,3298,421,Added to Cart,2024-01-11 15:23:00
15325,4060,219,Wishlist,2024-01-11 15:24:00
15326,382,418,Wishlist,2024-01-11 15:25:00
15327,3757,275,Viewed,2024-01-11 15:26:00
15328,2383,152,Purchased,2024-01-11 15:27:00
15329,3563,353,Wishlist,2024-01-11 15:28:00
15330,1594,151,Added to Cart,2024-01-11 15:29:00
15331,1691,11,Wishlist,2024-01-11 15:30:00
15332,2909,276,Added to Cart,2024-01-11 15:31:00
15333,1143,111,Added to Cart,2024-01-11 15:32:00
15334,2417,474,Viewed,2024-01-11 15:33:00
15335,4950,182,Purchased,2024-01-11 15:34:00
15336,4368,346,Added to Cart,2024-01-11 15:35:00
15337,1168,205,Purchased,2024-01-11 15:36:00
15338,1038,211,Wishlist,2024-01-11 15:37:00
15339,2268,295,Wishlist,2024-01-11 15:38:00
15340,1829,112,Added to Cart,2024-01-11 15:39:00
15341,3411,361,Added to Cart,2024-01-11 15:40:00
15342,1934,387,Wishlist,2024-01-11 15:41:00
15343,1411,241,Viewed,2024-01-11 15:42:00
15344,4895,260,Purchased,2024-01-11 15:43:00
15345,1319,225,Viewed,2024-01-11 15:44:00
15346,388,385,Wishlist,2024-01-11 15:45:00
15347,1961,179,Viewed,2024-01-11 15:46:00
15348,811,240,Added to Cart,2024-01-11 15:47:00
15349,721,249,Added to Cart,2024-01-11 15:48:00
15350,3970,288,Viewed,2024-01-11 15:49:00
15351,3474,445,Viewed,2024-01-11 15:50:00
15352,584,177,Viewed,2024-01-11 15:51:00
15353,4553,361,Added to Cart,2024-01-11 15:52:00
15354,1337,327,Viewed,2024-01-11 15:53:00
15355,1859,128,Viewed,2024-01-11 15:54:00
15356,81,175,Purchased,2024-01-11 15:55:00
15357,4816,69,Wishlist,2024-01-11 15:56:00
15358,1899,161,Wishlist,2024-01-11 15:57:00
15359,1442,367,Wishlist,2024-01-11 15:58:00
15360,4528,16,Purchased,2024-01-11 15:59:00
15361,2628,276,Viewed,2024-01-11 16:00:00
15362,957,165,Purchased,2024-01-11 16:01:00
15363,4648,361,Wishlist,2024-01-11 16:02:00
15364,4169,308,Wishlist,2024-01-11 16:03:00
15365,1999,391,Viewed,2024-01-11 16:04:00
15366,2221,35,Viewed,2024-01-11 16:05:00
15367,3201,410,Viewed,2024-01-11 16:06:00
15368,2538,369,Purchased,2024-01-11 16:07:00
15369,3047,117,Viewed,2024-01-11 16:08:00
15370,2653,409,Wishlist,2024-01-11 16:09:00
15371,3211,331,Purchased,2024-01-11 16:10:00
15372,4801,473,Purchased,2024-01-11 16:11:00
15373,130,465,Purchased,2024-01-11 16:12:00
15374,4536,360,Purchased,2024-01-11 16:13:00
15375,782,217,Viewed,2024-01-11 16:14:00
15376,3460,198,Wishlist,2024-01-11 16:15:00
15377,1034,101,Viewed,2024-01-11 16:16:00
15378,4927,462,Purchased,2024-01-11 16:17:00
15379,3657,19,Wishlist,2024-01-11 16:18:00
15380,3288,111,Viewed,2024-01-11 16:19:00
15381,4327,146,Viewed,2024-01-11 16:20:00
15382,2309,295,Wishlist,2024-01-11 16:21:00
15383,622,21,Viewed,2024-01-11 16:22:00
15384,2051,219,Purchased,2024-01-11 16:23:00
15385,3787,446,Viewed,2024-01-11 16:24:00
15386,2241,218,Viewed,2024-01-11 16:25:00
15387,1457,413,Added to Cart,2024-01-11 16:26:00
15388,206,58,Wishlist,2024-01-11 16:27:00
15389,4773,431,Purchased,2024-01-11 16:28:00
15390,4888,400,Viewed,2024-01-11 16:29:00
15391,2439,369,Wishlist,2024-01-11 16:30:00
15392,3118,203,Purchased,2024-01-11 16:31:00
15393,912,485,Added to Cart,2024-01-11 16:32:00
15394,20,291,Viewed,2024-01-11 16:33:00
15395,4708,124,Purchased,2024-01-11 16:34:00
15396,2779,482,Wishlist,2024-01-11 16:35:00
15397,2773,123,Added to Cart,2024-01-11 16:36:00
15398,385,26,Wishlist,2024-01-11 16:37:00
15399,246,293,Added to Cart,2024-01-11 16:38:00
15400,375,285,Viewed,2024-01-11 16:39:00
15401,4726,418,Added to Cart,2024-01-11 16:40:00
15402,2563,475,Viewed,2024-01-11 16:41:00
15403,2037,407,Wishlist,2024-01-11 16:42:00
15404,3742,249,Wishlist,2024-01-11 16:43:00
15405,2037,291,Viewed,2024-01-11 16:44:00
15406,4471,445,Added to Cart,2024-01-11 16:45:00
15407,3109,333,Wishlist,2024-01-11 16:46:00
15408,4983,14,Viewed,2024-01-11 16:47:00
15409,3894,156,Wishlist,2024-01-11 16:48:00
15410,2328,478,Purchased,2024-01-11 16:49:00
15411,1587,298,Viewed,2024-01-11 16:50:00
15412,1779,432,Wishlist,2024-01-11 16:51:00
15413,753,6,Viewed,2024-01-11 16:52:00
15414,259,353,Wishlist,2024-01-11 16:53:00
15415,4516,218,Wishlist,2024-01-11 16:54:00
15416,3133,25,Viewed,2024-01-11 16:55:00
15417,4650,309,Wishlist,2024-01-11 16:56:00
15418,4291,168,Purchased,2024-01-11 16:57:00
15419,1294,420,Purchased,2024-01-11 16:58:00
15420,236,252,Viewed,2024-01-11 16:59:00
15421,575,237,Viewed,2024-01-11 17:00:00
15422,2860,201,Viewed,2024-01-11 17:01:00
15423,2307,437,Wishlist,2024-01-11 17:02:00
15424,85,59,Added to Cart,2024-01-11 17:03:00
15425,655,362,Wishlist,2024-01-11 17:04:00
15426,2748,164,Wishlist,2024-01-11 17:05:00
15427,4003,183,Wishlist,2024-01-11 17:06:00
15428,56,141,Viewed,2024-01-11 17:07:00
15429,2702,277,Purchased,2024-01-11 17:08:00
15430,467,203,Added to Cart,2024-01-11 17:09:00
15431,2746,73,Purchased,2024-01-11 17:10:00
15432,20,58,Added to Cart,2024-01-11 17:11:00
15433,2343,482,Added to Cart,2024-01-11 17:12:00
15434,3480,283,Added to Cart,2024-01-11 17:13:00
15435,2681,14,Wishlist,2024-01-11 17:14:00
15436,336,261,Viewed,2024-01-11 17:15:00
15437,275,72,Purchased,2024-01-11 17:16:00
15438,938,229,Viewed,2024-01-11 17:17:00
15439,1184,10,Purchased,2024-01-11 17:18:00
15440,602,410,Added to Cart,2024-01-11 17:19:00
15441,2054,365,Viewed,2024-01-11 17:20:00
15442,3128,409,Added to Cart,2024-01-11 17:21:00
15443,319,411,Wishlist,2024-01-11 17:22:00
15444,995,466,Added to Cart,2024-01-11 17:23:00
15445,3049,401,Added to Cart,2024-01-11 17:24:00
15446,1203,177,Purchased,2024-01-11 17:25:00
15447,4534,319,Wishlist,2024-01-11 17:26:00
15448,3464,354,Added to Cart,2024-01-11 17:27:00
15449,4817,358,Added to Cart,2024-01-11 17:28:00
15450,3664,168,Purchased,2024-01-11 17:29:00
15451,4025,109,Purchased,2024-01-11 17:30:00
15452,287,196,Viewed,2024-01-11 17:31:00
15453,3560,487,Wishlist,2024-01-11 17:32:00
15454,1260,438,Viewed,2024-01-11 17:33:00
15455,3153,59,Added to Cart,2024-01-11 17:34:00
15456,1481,24,Wishlist,2024-01-11 17:35:00
15457,281,140,Wishlist,2024-01-11 17:36:00
15458,4084,75,Added to Cart,2024-01-11 17:37:00
15459,3161,239,Wishlist,2024-01-11 17:38:00
15460,1138,351,Viewed,2024-01-11 17:39:00
15461,117,212,Wishlist,2024-01-11 17:40:00
15462,2347,262,Purchased,2024-01-11 17:41:00
15463,1098,476,Purchased,2024-01-11 17:42:00
15464,637,132,Viewed,2024-01-11 17:43:00
15465,1152,495,Wishlist,2024-01-11 17:44:00
15466,4963,247,Wishlist,2024-01-11 17:45:00
15467,1998,441,Purchased,2024-01-11 17:46:00
15468,619,145,Viewed,2024-01-11 17:47:00
15469,1687,259,Wishlist,2024-01-11 17:48:00
15470,2438,466,Purchased,2024-01-11 17:49:00
15471,4023,333,Wishlist,2024-01-11 17:50:00
15472,4749,309,Added to Cart,2024-01-11 17:51:00
15473,3967,65,Viewed,2024-01-11 17:52:00
15474,43,297,Added to Cart,2024-01-11 17:53:00
15475,2919,299,Viewed,2024-01-11 17:54:00
15476,7,427,Wishlist,2024-01-11 17:55:00
15477,417,450,Viewed,2024-01-11 17:56:00
15478,4106,108,Purchased,2024-01-11 17:57:00
15479,2027,154,Added to Cart,2024-01-11 17:58:00
15480,643,114,Wishlist,2024-01-11 17:59:00
15481,1611,23,Wishlist,2024-01-11 18:00:00
15482,3896,418,Wishlist,2024-01-11 18:01:00
15483,3190,173,Viewed,2024-01-11 18:02:00
15484,4023,427,Purchased,2024-01-11 18:03:00
15485,893,486,Purchased,2024-01-11 18:04:00
15486,3460,487,Wishlist,2024-01-11 18:05:00
15487,645,73,Viewed,2024-01-11 18:06:00
15488,4878,242,Viewed,2024-01-11 18:07:00
15489,1402,496,Wishlist,2024-01-11 18:08:00
15490,117,186,Added to Cart,2024-01-11 18:09:00
15491,1250,350,Wishlist,2024-01-11 18:10:00
15492,4138,239,Added to Cart,2024-01-11 18:11:00
15493,367,116,Viewed,2024-01-11 18:12:00
15494,4382,276,Purchased,2024-01-11 18:13:00
15495,2557,314,Viewed,2024-01-11 18:14:00
15496,1416,354,Added to Cart,2024-01-11 18:15:00
15497,2829,245,Added to Cart,2024-01-11 18:16:00
15498,3036,179,Wishlist,2024-01-11 18:17:00
15499,1688,397,Wishlist,2024-01-11 18:18:00
15500,4960,212,Purchased,2024-01-11 18:19:00
15501,1328,105,Purchased,2024-01-11 18:20:00
15502,340,114,Wishlist,2024-01-11 18:21:00
15503,2054,120,Wishlist,2024-01-11 18:22:00
15504,3529,223,Added to Cart,2024-01-11 18:23:00
15505,4103,431,Purchased,2024-01-11 18:24:00
15506,2874,27,Added to Cart,2024-01-11 18:25:00
15507,2668,285,Added to Cart,2024-01-11 18:26:00
15508,3560,291,Wishlist,2024-01-11 18:27:00
15509,4612,267,Wishlist,2024-01-11 18:28:00
15510,3451,210,Purchased,2024-01-11 18:29:00
15511,4468,40,Added to Cart,2024-01-11 18:30:00
15512,1095,418,Viewed,2024-01-11 18:31:00
15513,137,117,Added to Cart,2024-01-11 18:32:00
15514,2308,154,Viewed,2024-01-11 18:33:00
15515,3846,134,Wishlist,2024-01-11 18:34:00
15516,315,120,Wishlist,2024-01-11 18:35:00
15517,3344,66,Viewed,2024-01-11 18:36:00
15518,614,243,Viewed,2024-01-11 18:37:00
15519,43,425,Added to Cart,2024-01-11 18:38:00
15520,1293,255,Wishlist,2024-01-11 18:39:00
15521,316,295,Viewed,2024-01-11 18:40:00
15522,3389,120,Added to Cart,2024-01-11 18:41:00
15523,2231,289,Purchased,2024-01-11 18:42:00
15524,1937,51,Wishlist,2024-01-11 18:43:00
15525,4889,106,Viewed,2024-01-11 18:44:00
15526,776,161,Added to Cart,2024-01-11 18:45:00
15527,619,495,Added to Cart,2024-01-11 18:46:00
15528,3042,64,Viewed,2024-01-11 18:47:00
15529,1099,244,Purchased,2024-01-11 18:48:00
15530,4062,259,Added to Cart,2024-01-11 18:49:00
15531,4057,494,Added to Cart,2024-01-11 18:50:00
15532,1168,310,Viewed,2024-01-11 18:51:00
15533,2128,394,Added to Cart,2024-01-11 18:52:00
15534,4415,226,Wishlist,2024-01-11 18:53:00
15535,2968,10,Viewed,2024-01-11 18:54:00
15536,439,415,Viewed,2024-01-11 18:55:00
15537,3350,440,Wishlist,2024-01-11 18:56:00
15538,3459,453,Viewed,2024-01-11 18:57:00
15539,72,441,Added to Cart,2024-01-11 18:58:00
15540,690,341,Purchased,2024-01-11 18:59:00
15541,5000,39,Purchased,2024-01-11 19:00:00
15542,2925,32,Viewed,2024-01-11 19:01:00
15543,4738,192,Viewed,2024-01-11 19:02:00
15544,4843,416,Added to Cart,2024-01-11 19:03:00
15545,1002,213,Purchased,2024-01-11 19:04:00
15546,1603,88,Wishlist,2024-01-11 19:05:00
15547,399,97,Added to Cart,2024-01-11 19:06:00
15548,1764,390,Purchased,2024-01-11 19:07:00
15549,4509,80,Wishlist,2024-01-11 19:08:00
15550,4113,134,Viewed,2024-01-11 19:09:00
15551,2941,137,Wishlist,2024-01-11 19:10:00
15552,2704,388,Wishlist,2024-01-11 19:11:00
15553,1882,414,Purchased,2024-01-11 19:12:00
15554,4659,223,Wishlist,2024-01-11 19:13:00
15555,1793,461,Purchased,2024-01-11 19:14:00
15556,837,358,Purchased,2024-01-11 19:15:00
15557,276,234,Purchased,2024-01-11 19:16:00
15558,2781,491,Wishlist,2024-01-11 19:17:00
15559,551,447,Wishlist,2024-01-11 19:18:00
15560,2103,295,Wishlist,2024-01-11 19:19:00
15561,1064,336,Purchased,2024-01-11 19:20:00
15562,1325,28,Added to Cart,2024-01-11 19:21:00
15563,3216,248,Viewed,2024-01-11 19:22:00
15564,730,175,Viewed,2024-01-11 19:23:00
15565,970,464,Wishlist,2024-01-11 19:24:00
15566,4161,138,Viewed,2024-01-11 19:25:00
15567,2332,440,Wishlist,2024-01-11 19:26:00
15568,165,463,Wishlist,2024-01-11 19:27:00
15569,986,365,Added to Cart,2024-01-11 19:28:00
15570,3444,414,Wishlist,2024-01-11 19:29:00
15571,1338,451,Viewed,2024-01-11 19:30:00
15572,4210,312,Wishlist,2024-01-11 19:31:00
15573,4314,499,Purchased,2024-01-11 19:32:00
15574,3606,470,Viewed,2024-01-11 19:33:00
15575,3192,143,Wishlist,2024-01-11 19:34:00
15576,3227,252,Viewed,2024-01-11 19:35:00
15577,426,184,Added to Cart,2024-01-11 19:36:00
15578,2153,185,Added to Cart,2024-01-11 19:37:00
15579,2681,489,Added to Cart,2024-01-11 19:38:00
15580,1506,321,Added to Cart,2024-01-11 19:39:00
15581,302,464,Added to Cart,2024-01-11 19:40:00
15582,3803,186,Added to Cart,2024-01-11 19:41:00
15583,4025,493,Purchased,2024-01-11 19:42:00
15584,2077,171,Wishlist,2024-01-11 19:43:00
15585,2894,38,Added to Cart,2024-01-11 19:44:00
15586,3745,3,Purchased,2024-01-11 19:45:00
15587,3412,400,Wishlist,2024-01-11 19:46:00
15588,938,287,Wishlist,2024-01-11 19:47:00
15589,3626,291,Added to Cart,2024-01-11 19:48:00
15590,1122,343,Wishlist,2024-01-11 19:49:00
15591,1001,304,Purchased,2024-01-11 19:50:00
15592,1720,392,Viewed,2024-01-11 19:51:00
15593,1679,120,Viewed,2024-01-11 19:52:00
15594,1827,169,Wishlist,2024-01-11 19:53:00
15595,957,408,Added to Cart,2024-01-11 19:54:00
15596,4304,460,Purchased,2024-01-11 19:55:00
15597,4548,305,Viewed,2024-01-11 19:56:00
15598,4094,66,Added to Cart,2024-01-11 19:57:00
15599,3539,375,Wishlist,2024-01-11 19:58:00
15600,2258,346,Wishlist,2024-01-11 19:59:00
15601,2825,94,Added to Cart,2024-01-11 20:00:00
15602,3842,43,Viewed,2024-01-11 20:01:00
15603,4163,317,Viewed,2024-01-11 20:02:00
15604,2266,57,Purchased,2024-01-11 20:03:00
15605,619,141,Added to Cart,2024-01-11 20:04:00
15606,149,357,Purchased,2024-01-11 20:05:00
15607,3577,474,Viewed,2024-01-11 20:06:00
15608,4231,405,Viewed,2024-01-11 20:07:00
15609,1458,134,Wishlist,2024-01-11 20:08:00
15610,2429,27,Wishlist,2024-01-11 20:09:00
15611,1333,469,Added to Cart,2024-01-11 20:10:00
15612,2017,215,Viewed,2024-01-11 20:11:00
15613,946,421,Viewed,2024-01-11 20:12:00
15614,4659,370,Viewed,2024-01-11 20:13:00
15615,3736,112,Viewed,2024-01-11 20:14:00
15616,876,35,Wishlist,2024-01-11 20:15:00
15617,3473,487,Wishlist,2024-01-11 20:16:00
15618,533,325,Viewed,2024-01-11 20:17:00
15619,721,73,Wishlist,2024-01-11 20:18:00
15620,1331,120,Added to Cart,2024-01-11 20:19:00
15621,1095,169,Added to Cart,2024-01-11 20:20:00
15622,1289,143,Purchased,2024-01-11 20:21:00
15623,2822,109,Wishlist,2024-01-11 20:22:00
15624,144,11,Purchased,2024-01-11 20:23:00
15625,3122,481,Added to Cart,2024-01-11 20:24:00
15626,1047,10,Viewed,2024-01-11 20:25:00
15627,4697,495,Viewed,2024-01-11 20:26:00
15628,58,56,Purchased,2024-01-11 20:27:00
15629,471,30,Wishlist,2024-01-11 20:28:00
15630,4125,29,Wishlist,2024-01-11 20:29:00
15631,4993,81,Wishlist,2024-01-11 20:30:00
15632,1214,146,Viewed,2024-01-11 20:31:00
15633,2024,210,Purchased,2024-01-11 20:32:00
15634,1088,275,Viewed,2024-01-11 20:33:00
15635,1215,3,Added to Cart,2024-01-11 20:34:00
15636,2309,467,Added to Cart,2024-01-11 20:35:00
15637,310,154,Viewed,2024-01-11 20:36:00
15638,4265,246,Purchased,2024-01-11 20:37:00
15639,1712,144,Added to Cart,2024-01-11 20:38:00
15640,2698,490,Viewed,2024-01-11 20:39:00
15641,3443,224,Viewed,2024-01-11 20:40:00
15642,3150,111,Viewed,2024-01-11 20:41:00
15643,3651,148,Added to Cart,2024-01-11 20:42:00
15644,4291,349,Wishlist,2024-01-11 20:43:00
15645,1747,353,Purchased,2024-01-11 20:44:00
15646,905,115,Viewed,2024-01-11 20:45:00
15647,3357,352,Viewed,2024-01-11 20:46:00
15648,2455,470,Purchased,2024-01-11 20:47:00
15649,229,481,Wishlist,2024-01-11 20:48:00
15650,548,434,Added to Cart,2024-01-11 20:49:00
15651,1382,172,Purchased,2024-01-11 20:50:00
15652,1999,496,Added to Cart,2024-01-11 20:51:00
15653,1136,298,Viewed,2024-01-11 20:52:00
15654,3564,465,Wishlist,2024-01-11 20:53:00
15655,3488,31,Viewed,2024-01-11 20:54:00
15656,2364,265,Added to Cart,2024-01-11 20:55:00
15657,3635,249,Wishlist,2024-01-11 20:56:00
15658,2610,424,Added to Cart,2024-01-11 20:57:00
15659,123,297,Wishlist,2024-01-11 20:58:00
15660,467,152,Wishlist,2024-01-11 20:59:00
15661,2298,121,Wishlist,2024-01-11 21:00:00
15662,390,37,Viewed,2024-01-11 21:01:00
15663,2027,180,Viewed,2024-01-11 21:02:00
15664,1194,460,Wishlist,2024-01-11 21:03:00
15665,1718,34,Viewed,2024-01-11 21:04:00
15666,3879,394,Purchased,2024-01-11 21:05:00
15667,3858,377,Viewed,2024-01-11 21:06:00
15668,249,21,Viewed,2024-01-11 21:07:00
15669,4764,293,Purchased,2024-01-11 21:08:00
15670,252,62,Wishlist,2024-01-11 21:09:00
15671,3533,169,Viewed,2024-01-11 21:10:00
15672,1257,329,Added to Cart,2024-01-11 21:11:00
15673,3007,497,Wishlist,2024-01-11 21:12:00
15674,4940,295,Purchased,2024-01-11 21:13:00
15675,3972,293,Wishlist,2024-01-11 21:14:00
15676,2770,482,Added to Cart,2024-01-11 21:15:00
15677,3636,19,Viewed,2024-01-11 21:16:00
15678,2365,202,Wishlist,2024-01-11 21:17:00
15679,856,178,Purchased,2024-01-11 21:18:00
15680,335,236,Purchased,2024-01-11 21:19:00
15681,2599,389,Wishlist,2024-01-11 21:20:00
15682,4091,188,Viewed,2024-01-11 21:21:00
15683,4272,379,Wishlist,2024-01-11 21:22:00
15684,2878,410,Viewed,2024-01-11 21:23:00
15685,1979,10,Wishlist,2024-01-11 21:24:00
15686,2507,75,Viewed,2024-01-11 21:25:00
15687,2050,87,Purchased,2024-01-11 21:26:00
15688,419,88,Added to Cart,2024-01-11 21:27:00
15689,2431,399,Added to Cart,2024-01-11 21:28:00
15690,1773,441,Viewed,2024-01-11 21:29:00
15691,2444,194,Wishlist,2024-01-11 21:30:00
15692,3780,310,Wishlist,2024-01-11 21:31:00
15693,4182,215,Purchased,2024-01-11 21:32:00
15694,4646,192,Wishlist,2024-01-11 21:33:00
15695,3473,209,Wishlist,2024-01-11 21:34:00
15696,220,498,Wishlist,2024-01-11 21:35:00
15697,4491,69,Wishlist,2024-01-11 21:36:00
15698,2471,466,Added to Cart,2024-01-11 21:37:00
15699,729,100,Viewed,2024-01-11 21:38:00
15700,1173,384,Viewed,2024-01-11 21:39:00
15701,4514,411,Viewed,2024-01-11 21:40:00
15702,4527,429,Wishlist,2024-01-11 21:41:00
15703,107,154,Viewed,2024-01-11 21:42:00
15704,3695,156,Wishlist,2024-01-11 21:43:00
15705,2358,79,Purchased,2024-01-11 21:44:00
15706,3438,447,Viewed,2024-01-11 21:45:00
15707,3208,283,Viewed,2024-01-11 21:46:00
15708,1994,131,Wishlist,2024-01-11 21:47:00
15709,30,71,Wishlist,2024-01-11 21:48:00
15710,758,294,Added to Cart,2024-01-11 21:49:00
15711,3262,263,Added to Cart,2024-01-11 21:50:00
15712,4100,27,Added to Cart,2024-01-11 21:51:00
15713,545,348,Viewed,2024-01-11 21:52:00
15714,1750,249,Added to Cart,2024-01-11 21:53:00
15715,4543,154,Wishlist,2024-01-11 21:54:00
15716,1766,457,Viewed,2024-01-11 21:55:00
15717,194,176,Wishlist,2024-01-11 21:56:00
15718,229,415,Purchased,2024-01-11 21:57:00
15719,970,290,Viewed,2024-01-11 21:58:00
15720,1095,146,Purchased,2024-01-11 21:59:00
15721,1059,181,Viewed,2024-01-11 22:00:00
15722,3572,15,Wishlist,2024-01-11 22:01:00
15723,574,400,Viewed,2024-01-11 22:02:00
15724,2701,480,Viewed,2024-01-11 22:03:00
15725,1352,248,Viewed,2024-01-11 22:04:00
15726,1511,435,Viewed,2024-01-11 22:05:00
15727,3634,212,Viewed,2024-01-11 22:06:00
15728,3091,234,Wishlist,2024-01-11 22:07:00
15729,399,145,Wishlist,2024-01-11 22:08:00
15730,4535,481,Purchased,2024-01-11 22:09:00
15731,4971,247,Added to Cart,2024-01-11 22:10:00
15732,2853,45,Wishlist,2024-01-11 22:11:00
15733,90,383,Purchased,2024-01-11 22:12:00
15734,947,151,Wishlist,2024-01-11 22:13:00
15735,4516,367,Viewed,2024-01-11 22:14:00
15736,1317,58,Added to Cart,2024-01-11 22:15:00
15737,2109,170,Viewed,2024-01-11 22:16:00
15738,4588,195,Wishlist,2024-01-11 22:17:00
15739,1012,178,Purchased,2024-01-11 22:18:00
15740,2097,360,Purchased,2024-01-11 22:19:00
15741,3091,126,Viewed,2024-01-11 22:20:00
15742,4716,31,Purchased,2024-01-11 22:21:00
15743,1225,227,Wishlist,2024-01-11 22:22:00
15744,1582,366,Wishlist,2024-01-11 22:23:00
15745,623,77,Purchased,2024-01-11 22:24:00
15746,2344,136,Added to Cart,2024-01-11 22:25:00
15747,3325,35,Wishlist,2024-01-11 22:26:00
15748,4326,127,Wishlist,2024-01-11 22:27:00
15749,131,308,Viewed,2024-01-11 22:28:00
15750,4515,320,Added to Cart,2024-01-11 22:29:00
15751,4269,71,Viewed,2024-01-11 22:30:00
15752,3252,401,Viewed,2024-01-11 22:31:00
15753,4528,302,Added to Cart,2024-01-11 22:32:00
15754,4771,324,Purchased,2024-01-11 22:33:00
15755,4365,8,Wishlist,2024-01-11 22:34:00
15756,180,129,Purchased,2024-01-11 22:35:00
15757,899,82,Wishlist,2024-01-11 22:36:00
15758,2557,229,Purchased,2024-01-11 22:37:00
15759,627,497,Purchased,2024-01-11 22:38:00
15760,2530,405,Added to Cart,2024-01-11 22:39:00
15761,1033,103,Viewed,2024-01-11 22:40:00
15762,3866,222,Added to Cart,2024-01-11 22:41:00
15763,2710,132,Viewed,2024-01-11 22:42:00
15764,2790,467,Added to Cart,2024-01-11 22:43:00
15765,2817,144,Purchased,2024-01-11 22:44:00
15766,4031,291,Purchased,2024-01-11 22:45:00
15767,194,45,Wishlist,2024-01-11 22:46:00
15768,4152,256,Viewed,2024-01-11 22:47:00
15769,2076,70,Purchased,2024-01-11 22:48:00
15770,2233,109,Added to Cart,2024-01-11 22:49:00
15771,1,270,Viewed,2024-01-11 22:50:00
15772,115,309,Added to Cart,2024-01-11 22:51:00
15773,4632,344,Wishlist,2024-01-11 22:52:00
15774,3856,57,Viewed,2024-01-11 22:53:00
15775,3605,252,Wishlist,2024-01-11 22:54:00
15776,1041,115,Added to Cart,2024-01-11 22:55:00
15777,889,199,Purchased,2024-01-11 22:56:00
15778,3473,187,Viewed,2024-01-11 22:57:00
15779,3370,115,Added to Cart,2024-01-11 22:58:00
15780,377,109,Purchased,2024-01-11 22:59:00
15781,3912,259,Purchased,2024-01-11 23:00:00
15782,4213,336,Wishlist,2024-01-11 23:01:00
15783,127,140,Viewed,2024-01-11 23:02:00
15784,3783,261,Purchased,2024-01-11 23:03:00
15785,3523,215,Purchased,2024-01-11 23:04:00
15786,1559,482,Added to Cart,2024-01-11 23:05:00
15787,409,33,Added to Cart,2024-01-11 23:06:00
15788,961,464,Wishlist,2024-01-11 23:07:00
15789,3213,172,Viewed,2024-01-11 23:08:00
15790,114,453,Viewed,2024-01-11 23:09:00
15791,1099,260,Added to Cart,2024-01-11 23:10:00
15792,2215,459,Viewed,2024-01-11 23:11:00
15793,3113,338,Added to Cart,2024-01-11 23:12:00
15794,1718,279,Purchased,2024-01-11 23:13:00
15795,4618,162,Added to Cart,2024-01-11 23:14:00
15796,2592,174,Purchased,2024-01-11 23:15:00
15797,2656,177,Added to Cart,2024-01-11 23:16:00
15798,3431,39,Added to Cart,2024-01-11 23:17:00
15799,3388,242,Wishlist,2024-01-11 23:18:00
15800,3154,337,Purchased,2024-01-11 23:19:00
15801,4008,446,Viewed,2024-01-11 23:20:00
15802,1795,488,Added to Cart,2024-01-11 23:21:00
15803,3027,187,Viewed,2024-01-11 23:22:00
15804,1979,182,Wishlist,2024-01-11 23:23:00
15805,52,109,Added to Cart,2024-01-11 23:24:00
15806,3097,354,Wishlist,2024-01-11 23:25:00
15807,83,383,Added to Cart,2024-01-11 23:26:00
15808,1373,182,Viewed,2024-01-11 23:27:00
15809,217,444,Wishlist,2024-01-11 23:28:00
15810,1985,87,Added to Cart,2024-01-11 23:29:00
15811,4132,56,Purchased,2024-01-11 23:30:00
15812,3940,409,Added to Cart,2024-01-11 23:31:00
15813,2486,285,Purchased,2024-01-11 23:32:00
15814,1129,1,Viewed,2024-01-11 23:33:00
15815,4956,465,Viewed,2024-01-11 23:34:00
15816,1947,90,Added to Cart,2024-01-11 23:35:00
15817,2034,148,Wishlist,2024-01-11 23:36:00
15818,584,365,Added to Cart,2024-01-11 23:37:00
15819,618,230,Added to Cart,2024-01-11 23:38:00
15820,4512,241,Wishlist,2024-01-11 23:39:00
15821,2124,415,Wishlist,2024-01-11 23:40:00
15822,1595,61,Viewed,2024-01-11 23:41:00
15823,2348,363,Added to Cart,2024-01-11 23:42:00
15824,1051,486,Purchased,2024-01-11 23:43:00
15825,1159,160,Wishlist,2024-01-11 23:44:00
15826,3364,479,Purchased,2024-01-11 23:45:00
15827,1815,190,Purchased,2024-01-11 23:46:00
15828,4385,116,Purchased,2024-01-11 23:47:00
15829,4774,13,Viewed,2024-01-11 23:48:00
15830,3664,24,Added to Cart,2024-01-11 23:49:00
15831,4346,210,Added to Cart,2024-01-11 23:50:00
15832,725,103,Purchased,2024-01-11 23:51:00
15833,2603,344,Wishlist,2024-01-11 23:52:00
15834,938,165,Wishlist,2024-01-11 23:53:00
15835,4654,453,Viewed,2024-01-11 23:54:00
15836,865,233,Viewed,2024-01-11 23:55:00
15837,3645,479,Wishlist,2024-01-11 23:56:00
15838,750,134,Viewed,2024-01-11 23:57:00
15839,4268,279,Purchased,2024-01-11 23:58:00
15840,2222,244,Added to Cart,2024-01-11 23:59:00
15841,4813,378,Purchased,2024-01-12 00:00:00
15842,1531,91,Viewed,2024-01-12 00:01:00
15843,2999,75,Wishlist,2024-01-12 00:02:00
15844,739,353,Purchased,2024-01-12 00:03:00
